Namespace,Class Name,Command Name,ignored,portal.acceptance,portal.fixpack.release,portal.release,portal.smoke,portal.upstream,testray.component.names,testray.main.component.name
LocalFile,SAML,ViewSPInitiatedSSOWithMultipleIdPsAndAssertRenderLoginPortletWithoutIdpsMatched,,,,true,,true,,SAML
LocalFile,SAML,ViewSPInitiatedSSOWithTransientNameId,,,,true,,true,,SAML
LocalFile,WikiUsecase,ActivateInitialStagingWithAttachment,,,,true,,true,,Wiki
LocalFile,WikiUsecase,ConfigureEmailContent,,,,true,,true,,Wiki
LocalFile,WikiUsecase,ConfigurePortletDisplaySettings,,,,true,,true,,Wiki
LocalFile,WikiUsecase,ImportLARLinkNode,,,,true,,true,Training,Wiki
LocalFile,WikiUsecase,NavigationPortletSmoke,,,,true,,true,,Wiki
LocalFile,WikiUsecase,RestoreDeletedFrontPage,,,,true,,true,,Wiki
LocalFile,WikiUsecase,SearchChildPageComment,,,,true,,true,,Wiki
LocalFile,WikiUsecase,SearchFrontPageAttachments,,,,true,,true,,Wiki
LocalFile,WikiUsecase,ViewDraftPagesViaBreadcrumb,,,,true,,true,,Wiki
LocalFile,WikiUsecase,ViewNoXSSViaAddPage,,,,true,,true,,Wiki
LocalFile,DocumentLibraryStore,AdvancedFileSystemStoreSmoke,,,,true,,true,,Document Library Stores
LocalFile,DocumentLibraryStore,DBStoreSmoke,,,,true,,true,,Document Library Stores
LocalFile,DocumentLibraryStore,FileSystemStoreSmoke,,,,true,,true,,Document Library Stores
LocalFile,CPWiki,AddFrontPage,,true,,true,,true,,Wiki
LocalFile,CPWiki,AddNode,,,,true,,true,,Wiki
LocalFile,CPWiki,AddPageToNode,,,,true,,true,,Wiki
LocalFile,CPWiki,AddPageWithDMImageViaURL,,,,true,,true,,Wiki
LocalFile,CPWiki,CKEditorSmoke,,true,,true,,true,,Wiki
LocalFile,CPWiki,ComparePageVersions,,,,true,,true,,Wiki
LocalFile,CPWiki,DeleteFrontPage,,,,true,,true,,Wiki
LocalFile,CPWiki,DeleteNode,,true,,true,,true,,Wiki
LocalFile,CPWiki,EditNode,,true,,true,,true,Training,Wiki
LocalFile,CPWiki,ImportLarAndViewPages,,,,true,,true,Training,Wiki
LocalFile,CPWiki,MovePageUnderNewParentPage,,,,true,,true,,Wiki
LocalFile,CPWiki,RestoreDeletedPage,,,,true,,true,,Wiki
LocalFile,CPWiki,ViewPageRSS,true,,,true,,true,,Wiki
LocalFile,ContentDashboardAuditGraph,AuditGraphClickOnBar,,true,,true,,true,,Content Dashboard
LocalFile,ContentDashboardAuditGraph,AuditGraphClickOnBarDeleteOneFilter,,true,,true,,true,,Content Dashboard
LocalFile,ContentDashboardAuditGraph,AuditGraphFlipAxes,,true,,true,,true,,Content Dashboard
LocalFile,ContentDashboardAuditGraph,AuditGraphFlipAxesDisabled,,true,,true,,true,,Content Dashboard
LocalFile,ContentDashboardAuditGraph,AuditGraphNoContentsForAudience,,true,,true,,true,,Content Dashboard
LocalFile,ContentDashboardAuditGraph,AuditGraphNoContentsForEachCategory,,true,,true,,true,,Content Dashboard
LocalFile,ContentDashboardAuditGraph,AuditGraphNoContentsForStage,,true,,true,,true,,Content Dashboard
LocalFile,ContentDashboardAuditGraph,AuditGraphSaveFiltersAfterSwapping,,true,,true,,true,,Content Dashboard
LocalFile,ContentDashboardAuditGraph,AuditGraphTwoBarsForNoSpecifiedCategory,,true,,true,,true,,Content Dashboard
LocalFile,ContentDashboardAuditGraph,AuditGraphUncheckCheckbox,,true,,true,,true,,Content Dashboard
LocalFile,DocumentsandmediaUpgrade,ViewDMArchive625,,,,true,,true,Documents Management,Upgrades Collaboration
LocalFile,DocumentsandmediaUpgrade,ViewDMArchive621015,,,,true,,true,Documents Management,Upgrades Collaboration
LocalFile,DocumentsandmediaUpgrade,ViewDMArchive621021,,,,true,,true,Documents Management,Upgrades Collaboration
LocalFile,AdaptiveMedia,AddAMIWithHighDensityResolution,,true,,true,,true,,Adaptive Media
LocalFile,AdaptiveMedia,AddAMIWithZeroPixels,,,,true,,true,,Adaptive Media
LocalFile,AdaptiveMedia,AddAndEditEntriesWithSpecialCharacters,,,,true,,true,,Adaptive Media
LocalFile,AdaptiveMedia,AddAndUpdateAMIWithImagesInDM,,,,true,,true,,Adaptive Media
LocalFile,AdaptiveMedia,AddDuplicateImageResolution,,,,true,,true,,Adaptive Media
LocalFile,AdaptiveMedia,AddImageResolutionWithNoDimensions,,,,true,,true,,Adaptive Media
LocalFile,AdaptiveMedia,AddImageResolutionWithSingleDimension,,,,true,,true,,Adaptive Media
LocalFile,AdaptiveMedia,AssertAdaptedImageInBlogsEntry,,,,true,,true,,Adaptive Media
LocalFile,AdaptiveMedia,AssertAdaptedImageInWebContent,,true,,true,,true,,Adaptive Media
LocalFile,AdaptiveMedia,AssertAdaptedSVGImageInBlogsEntry,,true,,true,,true,,Adaptive Media
LocalFile,AdaptiveMedia,CannotAddNonNumericWidthOrHeight,,,,true,,true,,Adaptive Media
LocalFile,AdaptiveMedia,EditAndDeleteDisabledAMI,,,,true,,true,,Adaptive Media
LocalFile,AdaptiveMedia,EditImageResolutionWithAdaptedImages,,,,true,,true,,Adaptive Media
LocalFile,AdaptiveMedia,EditImageResolutionWithNoDimensions,,,,true,,true,,Adaptive Media
LocalFile,AdaptiveMedia,EditImageResolutionWithoutAdaptedImage,,,,true,,true,,Adaptive Media
LocalFile,AdaptiveMedia,EditImageResolutionWithSingleDimension,,,,true,,true,,Adaptive Media
LocalFile,AdaptiveMedia,OptimizeAllImageResolutions,,,,true,,true,,Adaptive Media
LocalFile,AdaptiveMedia,ViewAutomaticAndCustomImageVariantIDs,,,,true,,true,,Adaptive Media
LocalFile,AdaptiveMedia,ViewNoImageResolutionInNewVirtualInstance,,,,true,,true,,Adaptive Media
LocalFile,AdaptiveMedia,ViewNumberOfAdaptedImagesAfterAdaptingImages,,,,true,,true,,Adaptive Media
LocalFile,CPRolesPGDocumentsandmedia,AddDMDocumentRegRoleDefaultPermissions,,true,,true,,true,Roles,Documents Management
LocalFile,CPRolesPGDocumentsandmedia,AddDMDocumentRegRoleDefinePermissions,,true,,true,,true,Roles,Documents Management
LocalFile,CPRolesPGDocumentsandmedia,AddDMDocumentSiteMemberRoleInline,,,,true,,true,Roles,Documents Management
LocalFile,CPRolesPGDocumentsandmedia,AddDMDocumentSiteRole,,,,true,,true,Roles,Documents Management
LocalFile,CPRolesPGDocumentsandmedia,DeleteDMFolderRegRoleInline,,,,true,,true,Training,Documents Management
LocalFile,CPRolesPGDocumentsandmedia,ViewDMDocumentNoGuestRole,,,,true,,true,Roles,Documents Management
LocalFile,CPRolesPGDocumentsandmedia,ViewDMFolderGuestInline,,,,true,,true,Roles,Documents Management
LocalFile,StagingDMWithVariation,StagingDemoDocumentsAndMedia,,true,,true,,true,Training,Documents Management
LocalFile,MessageboardsUsecase,AddMBThreadWithLinkToDocument,,true,,true,,true,,Message Boards
LocalFile,MessageboardsUsecase,AddMBThreadWithLinkToPage,,true,,true,,true,,Message Boards
LocalFile,MessageboardsUsecase,DeleteMessageboardsThread,,,,true,,true,,Message Boards
LocalFile,MessageboardsUsecase,RestoreMessageboardsThread,,,,true,,true,,Message Boards
LocalFile,MessageboardsUsecase,SearchMBThreadCategory,,,,true,,true,,Message Boards
LocalFile,MessageboardsUsecase,SearchMessageBoardsAttachment,,,,true,,true,,Message Boards
LocalFile,MessageboardsUsecase,SplitMBThread,,,,true,,true,,Message Boards
LocalFile,MessageboardsUsecase,ViewBBCodeNoXSSWithRemoteServices,,,,true,,true,,Message Boards
LocalFile,MessageboardsUsecase,ViewCorrectViewPermissionsInMessageBoardsQuickReplyInPrivateSite,,,,true,,true,,Message Boards
LocalFile,MessageboardsUsecase,ViewMBThreadAndReplyThreadInGmail,true,,,true,,true,,Message Boards
LocalFile,MessageboardsUsecase,ViewMessageBoardsBannedUsers,,,,true,,true,,Message Boards
LocalFile,MessageboardsUsecase,ViewMessageBoardsRSS,true,,,true,,true,,Message Boards
LocalFile,MessageboardsUsecase,ViewMessageBoardsThreadStatistics,,,,true,,true,,Message Boards
LocalFile,MessageboardsUsecase,ViewNoHTMLXSS,,,,true,,true,,Message Boards
LocalFile,MessageboardsUsecase,ViewNoMBThreadXSS,,,,true,,true,,Message Boards
LocalFile,MessageboardsUsecase,ViewNoSubscribeLinksNoWithEmailNotificationsDisabled,,,,true,,true,,Message Boards
LocalFile,MessageboardsUsecase,ViewPagersForCategoriesAndThreads,,,,true,,true,,Message Boards
LocalFile,MessageboardsUsecase,ViewQuestionOnSplitThread,,,,true,,true,,Message Boards
LocalFile,MessageboardsUsecase,ViewThreadDefaultQuestion,,,,true,,true,,Message Boards
LocalFile,DMMetadataSet,AddToAndRemoveFromDocumentType,,,,true,,true,,Documents Management
LocalFile,DMMetadataSet,DeleteEntry,,,,true,,true,,Documents Management
LocalFile,DMMetadataSet,DeleteEntryViaManagementBar,,,,true,,true,,Documents Management
LocalFile,DMMetadataSet,DeleteFields,,,,true,,true,,Documents Management
LocalFile,DMMetadataSet,ViewDocumentwithEditedImageField,,,,true,,true,,Documents Management
LocalFile,DMMetadataSet,ViewDocumentwithEditedTextField,,,,true,,true,,Documents Management
LocalFile,DMMetadataSet,ViewDocumentwithEditedUploadField,,,,true,,true,,Documents Management
LocalFile,PGMessageboards,AddMBCategories,,,,true,,true,,Message Boards
LocalFile,PGMessageboards,AddMBCategoryDescription,,,,true,,true,,Message Boards
LocalFile,PGMessageboards,AddMBCategoryNameUTF8,,,,true,,true,,Message Boards
LocalFile,PGMessageboards,AddMBCategoryNullName,,,,true,,true,,Message Boards
LocalFile,PGMessageboards,AddMBCategorySubcategoryThread,,,,true,,true,Training,Message Boards
LocalFile,PGMessageboards,AddMBCategoryThreadQuestion,,,,true,,true,,Message Boards
LocalFile,PGMessageboards,AddMBCategoryThreadUTF8,,,,true,,true,,Message Boards
LocalFile,PGMessageboards,AddMBThread,,,,true,,true,,Message Boards
LocalFile,PGMessageboards,AddMBThreadGuestReply,,,,true,,true,,Message Boards
LocalFile,PGMessageboards,AddMBThreadNullBody,,,,true,,true,,Message Boards
LocalFile,PGMessageboards,AddMBThreadReply,,,,true,,true,,Message Boards
LocalFile,PGMessageboards,AddMBThreadWithInvalidAttachmentSize,,,,true,,true,,Message Boards
LocalFile,PGMessageboards,AddMBThreadWithMultipleAttachments,,,,true,,true,,Message Boards
LocalFile,PGMessageboards,CancelEditOnThread,,,,true,,true,,Message Boards
LocalFile,PGMessageboards,CancelThread,,,,true,,true,,Message Boards
LocalFile,PGMessageboards,DeleteMBCategory,,true,,true,,true,,Message Boards
LocalFile,PGMessageboards,DeleteMBThread,,true,,true,,true,,Message Boards
LocalFile,PGMessageboards,EditMBCategory,,true,,true,,true,,Message Boards
LocalFile,PGMessageboards,EditMBThreadSubjectAndBody,,,,true,,true,,Message Boards
LocalFile,PGMessageboards,LockAndUnlockThread,,,,true,,true,,Message Boards
LocalFile,PGMessageboards,MoveMBCategory1ThreadToCategory2,,,,true,,true,,Message Boards
LocalFile,PGMessageboards,MoveMBCategory1ThreadWithExplanationPostToCategory2,,,,true,,true,,Message Boards
LocalFile,PGMessageboards,ReplyAfterDownloadingMBThreadAttachmentTwice,,,,true,,true,,Message Boards
LocalFile,PGMessageboards,SaveThreadAsDraft,,,,true,,true,,Message Boards
LocalFile,PGMessageboards,ViewDefaultEmailFromConfigurationAndSubscriptionEmail,,,,true,,true,,Message Boards
LocalFile,PGMessageboards,ViewMBThreadReplyViaMoreMessages,,,,true,,true,,Message Boards
LocalFile,PGMessageboards,ViewSubcategorySubscriptionViaMySubscriptionsPage,,,,true,,true,,Message Boards
LocalFile,PGMessageboards,ViewVisualStateOfReadMBThread,,,,true,,true,,Message Boards
LocalFile,CPRolesPGBlogs,AddBlogsEntryNoGuestRole,,true,,true,,true,Roles,Blogs
LocalFile,CPRolesPGBlogs,AddBlogsEntryOrgRole,,,,true,,true,Roles,Blogs
LocalFile,CPRolesPGBlogs,AddBlogsEntryOrgRoleInline,,,,true,,true,Roles,Blogs
LocalFile,CPRolesPGBlogs,AddBlogsEntryRegRole,,true,,true,,true,Roles,Blogs
LocalFile,CPRolesPGBlogs,AddBlogsEntryRegRoleInline,,,,true,,true,Roles,Blogs
LocalFile,CPRolesPGBlogs,AddBlogsEntrySiteRole,,,,true,,true,Roles,Blogs
LocalFile,CPRolesPGBlogs,AddBlogsEntrySiteRoleInline,,,,true,,true,Roles,Blogs
LocalFile,CPRolesPGBlogs,AddBlogsEntrySiteTeamRoleInline,,,,true,,true,Roles,Blogs
LocalFile,CPRolesPGBlogs,DeleteBlogsEntryNoGuestRole,,,,true,,true,Roles,Blogs
LocalFile,CPRolesPGBlogs,DeleteBlogsEntryOrgRoleDefaultPermission,,true,,true,,true,Roles,Blogs
LocalFile,CPRolesPGBlogs,DeleteBlogsEntryOrgRoleDefinePermission,,true,,true,,true,Roles,Blogs
LocalFile,CPRolesPGBlogs,DeleteBlogsEntryOrgRoleInline,,,,true,,true,Roles,Blogs
LocalFile,CPRolesPGBlogs,DeleteBlogsEntryOwnerRoleInline,,,,true,,true,Roles,Blogs
LocalFile,CPRolesPGBlogs,DeleteBlogsEntryRegRole,,,,true,,true,Roles,Blogs
LocalFile,CPRolesPGBlogs,DeleteBlogsEntryRegRoleInline,,,,true,,true,Roles,Blogs
LocalFile,CPRolesPGBlogs,DeleteBlogsEntrySiteRole,,,,true,,true,Roles,Blogs
LocalFile,CPRolesPGBlogs,DeleteBlogsEntrySiteRoleInline,,,,true,,true,Roles,Blogs
LocalFile,CPRolesPGBlogs,DeleteBlogsEntrySiteTeamRoleInline,,,,true,,true,Roles,Blogs
LocalFile,CPRolesPGBlogs,EditBlogsEntryOwnerRoleInline,,,,true,,true,Roles,Blogs
LocalFile,CPRolesPGBlogs,SubscribeBlogsRegRole,,true,,true,,true,Roles,Blogs
LocalFile,CPRolesPGBlogs,SubscribeBlogsRegRoleInline,,,,true,,true,Roles,Blogs
LocalFile,CPRolesPGBlogs,SubscribeBlogsSiteRoleInline,,,,true,,true,Roles,Blogs
LocalFile,CPRolesPGBlogs,ViewBlogsEntryPermissionsOwnerRoleInline,,,,true,,true,Roles,Blogs
LocalFile,CPRolesPGBlogs,ViewBlogsPermissionsRegRole,,true,,true,,true,Roles,Blogs
LocalFile,CPRolesPGBlogs,ViewBlogsPermissionsRegRoleInline,,,,true,,true,Roles,Blogs
LocalFile,CPRolesPGBlogs,ViewBlogsPermissionsSiteRole,,,,true,,true,Roles,Blogs
LocalFile,CPRolesPGBlogs,ViewBlogsPermissionsSiteRoleInline,,,,true,,true,Roles,Blogs
LocalFile,CPRolesPGBlogs,ViewBlogsPortletNoGuestRole,,,,true,,true,Roles,Blogs
LocalFile,ContentDashboard,ContentDashboardClickTitleApprovedDPTWithNoPermissions,,true,,true,,true,,Content Dashboard
LocalFile,ContentDashboard,ContentDashboardClickTitleApprovedDPTWithPermissions,,true,,true,,true,,Content Dashboard
LocalFile,ContentDashboard,ContentDashboardEditWebContent,,true,,true,,true,,Content Dashboard
LocalFile,ContentDashboard,ContentDashboardExpiredWebContent,,true,,true,,true,,Content Dashboard
LocalFile,ContentDashboard,ContentDashboardFilterByAuthor,,true,,true,,true,,Content Dashboard
LocalFile,ContentDashboard,ContentDashboardFilterByCategory,,true,,true,,true,,Content Dashboard
LocalFile,ContentDashboard,ContentDashboardFilterByCategoryAndSubtype,,true,,true,,true,,Content Dashboard
LocalFile,ContentDashboard,ContentDashboardFilterByMultipleTags,,true,,true,,true,,Content Dashboard
LocalFile,ContentDashboard,ContentDashboardFilterBySite,,true,,true,,true,,Content Dashboard
LocalFile,ContentDashboard,ContentDashboardFilterByStatusAny,,true,,true,,true,,Content Dashboard
LocalFile,ContentDashboard,ContentDashboardFilterByStatusApproved,,true,,true,,true,,Content Dashboard
LocalFile,ContentDashboard,ContentDashboardFilterByStatusDraft,,true,,true,,true,,Content Dashboard
LocalFile,ContentDashboard,ContentDashboardFilterByStatusScheduled,,true,,true,,true,,Content Dashboard
LocalFile,ContentDashboard,ContentDashboardFilterByTag,,true,,true,,true,,Content Dashboard
LocalFile,ContentDashboard,ContentDashboardOrderByModificationDate,,,,true,,true,,Content Dashboard
LocalFile,ContentDashboard,ContentDashboardOrderByTitle,,,,true,,true,,Content Dashboard
LocalFile,ContentDashboard,ContentDashboardSaveFiltersAfterEditing,,true,,true,,true,,Content Dashboard
LocalFile,ContentDashboard,ContentDashboardViewInfoPanel,,true,,true,,true,,Content Dashboard
LocalFile,DLVideoRemoteStaging,PublishBlogWithEmbeddedVideo,,,,true,,true,,Documents Management
LocalFile,DMAutoTagging,AddAndRemoveImageAutoTagViaGogoShell,,,,true,,true,,Auto Tagging
LocalFile,DMAutoTagging,AssertImageAutoTagAfterPublishToLive,,,,true,,true,,Auto Tagging
LocalFile,DMAutoTagging,AutoTagImagesOnSeparateNodes,,,,true,,true,,Auto Tagging
LocalFile,DMAutoTagging,ConfigureImageAutoTaggingPerSite,,,,true,,true,,Auto Tagging
LocalFile,DMAutoTagging,DeleteAutoTaggedDocument,,,,true,,true,,Auto Tagging
LocalFile,DMAutoTagging,MaxNumberOfTagsCheckBetweenInstanceLevelAndPortalLevel,,,,true,,true,,Auto Tagging
LocalFile,DMAutoTagging,NoAutoTagForManuallyTaggedImage,,,,true,,true,,Auto Tagging
LocalFile,DMAutoTagging,OpenNLPSmoke,,true,,true,,true,,Auto Tagging
LocalFile,DMAutoTagging,RemoveImageAutoTag,,,,true,,true,,Auto Tagging
LocalFile,DMAutoTagging,RemoveOpenNLPAutoTag,,,,true,,true,,Auto Tagging
LocalFile,DMAutoTagging,Smoke,,true,,true,,true,,Auto Tagging
LocalFile,KnowledgebaseUsecase,AddCommentInWorkflowSubmission,,,,true,,true,,Knowledge Base
LocalFile,KnowledgebaseUsecase,AddKBChildArticleAsDraft,,,,true,,true,,Knowledge Base
LocalFile,KnowledgebaseUsecase,ConfiguredKBRootFolder,,,,true,,true,,Knowledge Base
LocalFile,KnowledgebaseUsecase,DeleteConfiguredKBFolder,,true,,true,,true,Training,Knowledge Base
LocalFile,KnowledgebaseUsecase,DeleteImportedArticles,,,,true,,true,Training,Knowledge Base
LocalFile,KnowledgebaseUsecase,EditKBArticleWithCustomField,,,,true,,true,,Knowledge Base
LocalFile,KnowledgebaseUsecase,EditKBFolderWithCustomField,,,,true,,true,,Knowledge Base
LocalFile,KnowledgebaseUsecase,EmbedVideo,,,,true,,true,,Knowledge Base
LocalFile,KnowledgebaseUsecase,SaveEditedChildArticleAsDraft,,,,true,,true,,Knowledge Base
LocalFile,KnowledgebaseUsecase,SearchChildArticleViaSearchPortletPG,,,,true,,true,,Knowledge Base
LocalFile,KnowledgebaseUsecase,SearchKBArticleInFolderViaSearchPortlet,,,,true,,true,,Knowledge Base
LocalFile,KnowledgebaseUsecase,SearchKBArticleViaSearchPortlet,,,,true,,true,,Knowledge Base
LocalFile,KnowledgebaseUsecase,SearchKBArticleWithSpecialCharactersViaSearchPortletPG,,,,true,,true,,Knowledge Base
LocalFile,KnowledgebaseUsecase,ViewChildArticleViaUserDefinedFriendlyURL,,,,true,,true,,Knowledge Base
LocalFile,KnowledgebaseUsecase,ViewConfiguredKBArticleWithinFolderViaKBDisplay,,,,true,,true,,Knowledge Base
LocalFile,KnowledgebaseUsecase,ViewDefaultFolderViaKBDisplay,,,,true,,true,,Knowledge Base
LocalFile,KnowledgebaseUsecase,ViewImportedKBArticlesInHierarchyWithMarkdownFormat,,,,true,,true,,Knowledge Base
LocalFile,KnowledgebaseUsecase,ViewImportedKBArticlesWithMultiplePeerHierarchies,,,,true,,true,,Knowledge Base
LocalFile,KnowledgebaseUsecase,ViewImportedKBArticleWithImagesAsKBAttachments,,,,true,,true,,Knowledge Base
LocalFile,KnowledgebaseUsecase,ViewImportedKBArticleWithSourceURLMetadata,,,,true,,true,,Knowledge Base
LocalFile,KnowledgebaseUsecase,ViewKBArticleFriendlyURL,,,,true,,true,,Knowledge Base
LocalFile,KnowledgebaseUsecase,ViewKBArticleGitHubSourceURL,,,,true,,true,,Knowledge Base
LocalFile,KnowledgebaseUsecase,ViewKBArticleNoHierarchyInFolder,,,,true,,true,,Knowledge Base
LocalFile,KnowledgebaseUsecase,ViewKBArticlesHierarchyWithinFolders,,,,true,,true,,Knowledge Base
LocalFile,KnowledgebaseUsecase,ViewKBArticlesInDifferentScopesPerSite,,,,true,,true,,Knowledge Base
LocalFile,KnowledgebaseUsecase,ViewKBArticlesInKBFolder,,,,true,,true,,Knowledge Base
LocalFile,KnowledgebaseUsecase,ViewKBArticlesInMultipleKBFolders,,,,true,,true,,Knowledge Base
LocalFile,KnowledgebaseUsecase,ViewKBArticleSuggestionsWorkflow,,,,true,,true,,Knowledge Base
LocalFile,KnowledgebaseUsecase,ViewKBArticleSuggestionsWorkflowNotificationEmail,,,,true,,true,,Knowledge Base
LocalFile,KnowledgebaseUsecase,ViewKBArticlesWithTheSamePriorityViaNavigationLinks,,,,true,,true,,Knowledge Base
